,disk_id,n_5,r_5,n_9,r_9,n_12,r_12,n_177,r_177,n_180,r_180,n_181,r_181,n_182,r_182,n_183,r_183,n_184,r_184,n_187,r_187,n_190,r_190,n_194,r_194,n_195,r_195,n_199,r_199,n_241,r_241,n_242,r_242,cluster,x_axis
78,22439.0,99.0,2.0,96.0,16154.0,99.0,18.0,99.0,5.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,70.0,30.0,70.0,30.0,200.0,0.0,100.0,0.0,99.0,14557036224.0,99.0,8680408171.0,0,25
79,22439.0,99.0,2.0,96.0,16178.0,99.0,18.0,99.0,5.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,70.0,30.0,70.0,30.0,200.0,0.0,100.0,0.0,99.0,14557036224.0,99.0,8681818515.0,0,26
80,22439.0,99.0,2.0,96.0,16202.0,99.0,18.0,99.0,5.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,14557036224.0,99.0,8683163347.0,0,27
81,22439.0,99.0,2.0,96.0,16226.0,99.0,18.0,99.0,5.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,14557036224.0,99.0,8684373059.0,0,28
82,22439.0,99.0,2.0,96.0,16250.0,99.0,18.0,99.0,5.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,70.0,30.0,70.0,30.0,200.0,0.0,100.0,0.0,99.0,14557036224.0,99.0,8685483811.0,0,29
83,22439.0,99.0,2.0,96.0,16274.0,99.0,18.0,99.0,5.0,99.0,6537.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,14557036224.0,99.0,8686808387.0,0,30
54,22440.0,99.0,2.0,96.0,15578.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7806925597.0,0,1
55,22440.0,99.0,2.0,96.0,15602.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7808515757.0,0,2
56,22440.0,99.0,2.0,96.0,15626.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7810030165.0,0,3
57,22440.0,99.0,2.0,96.0,15650.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7811573125.0,0,4
58,22440.0,99.0,2.0,96.0,15674.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7813068637.0,0,5
59,22440.0,99.0,2.0,96.0,15698.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,70.0,30.0,70.0,30.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7814509397.0,0,6
60,22440.0,99.0,2.0,96.0,15722.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7815929341.0,0,7
61,22440.0,99.0,2.0,96.0,15746.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7817365205.0,0,8
62,22440.0,99.0,2.0,96.0,15770.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,70.0,30.0,70.0,30.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7818940613.0,0,9
63,22440.0,99.0,2.0,96.0,15794.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7820530029.0,0,10
64,22440.0,99.0,2.0,96.0,15818.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7822034149.0,0,11
65,22440.0,99.0,2.0,96.0,15842.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7823563005.0,0,12
66,22440.0,99.0,2.0,96.0,15866.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7825039725.0,0,13
67,22440.0,99.0,2.0,96.0,15890.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7826471701.0,0,14
68,22440.0,99.0,2.0,96.0,15914.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7828348853.0,0,15
69,22440.0,99.0,2.0,96.0,15938.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7829793989.0,0,16
70,22440.0,99.0,2.0,96.0,15962.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7831206333.0,0,17
71,22440.0,99.0,2.0,96.0,15986.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7832576965.0,0,18
72,22440.0,99.0,2.0,96.0,16010.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7833829101.0,0,19
73,22440.0,99.0,2.0,96.0,16034.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7835196101.0,0,20
74,22440.0,99.0,2.0,96.0,16058.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7836398933.0,0,21
75,22440.0,99.0,2.0,96.0,16082.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7837585837.0,0,22
76,22440.0,99.0,2.0,96.0,16106.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7839029709.0,0,23
77,22440.0,99.0,2.0,96.0,16130.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7840502309.0,0,24
78,22440.0,99.0,2.0,96.0,16154.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7841980421.0,0,25
79,22440.0,99.0,2.0,96.0,16178.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7843465781.0,0,26
80,22440.0,99.0,2.0,96.0,16202.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7844874237.0,0,27
81,22440.0,99.0,2.0,96.0,16226.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7846153645.0,0,28
82,22440.0,99.0,2.0,96.0,16250.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7847289741.0,0,29
83,22440.0,99.0,2.0,96.0,16274.0,99.0,18.0,99.0,7.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,13221164200.0,99.0,7848691277.0,0,30
103,22568.0,100.0,0.0,97.0,14898.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,1
104,22568.0,100.0,0.0,97.0,14922.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,2
105,22568.0,100.0,0.0,97.0,14946.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,3
106,22568.0,100.0,0.0,97.0,14970.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,4
107,22568.0,100.0,0.0,97.0,14994.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,5
108,22568.0,100.0,0.0,97.0,15018.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,6
109,22568.0,100.0,0.0,97.0,15042.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,7
110,22568.0,100.0,0.0,97.0,15066.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,8
111,22568.0,100.0,0.0,97.0,15090.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,9
112,22568.0,100.0,0.0,97.0,15114.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,10
113,22568.0,100.0,0.0,97.0,15138.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,11
114,22568.0,100.0,0.0,96.0,15162.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,12
115,22568.0,100.0,0.0,96.0,15186.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,13
116,22568.0,100.0,0.0,96.0,15210.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,14
117,22568.0,100.0,0.0,96.0,15234.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,15
118,22568.0,100.0,0.0,96.0,15258.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,16
119,22568.0,100.0,0.0,96.0,15282.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,17
120,22568.0,100.0,0.0,96.0,15306.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,18
121,22568.0,100.0,0.0,96.0,15330.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,19
122,22568.0,100.0,0.0,96.0,15354.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,20
123,22568.0,100.0,0.0,96.0,15378.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,21
124,22568.0,100.0,0.0,96.0,15402.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,22
125,22568.0,100.0,0.0,96.0,15426.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,23
126,22568.0,100.0,0.0,96.0,15450.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,24
127,22568.0,100.0,0.0,96.0,15474.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,25
128,22568.0,100.0,0.0,96.0,15498.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,26
129,22568.0,100.0,0.0,96.0,15522.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,27
130,22568.0,100.0,0.0,96.0,15546.0,99.0,20.0,99.0,1.0,100.0,6508.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,28
131,22568.0,99.0,2.0,96.0,15570.0,99.0,20.0,99.0,1.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,29
132,22568.0,99.0,2.0,96.0,15594.0,99.0,20.0,99.0,1.0,99.0,6506.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,76.0,24.0,76.0,24.0,200.0,0.0,100.0,0.0,99.0,4167847906.0,99.0,8244865218.0,1,30
77,22599.0,100.0,0.0,96.0,17865.0,99.0,21.0,94.0,436.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,801770403210.0,99.0,555391984416.0,1,1
78,22599.0,100.0,0.0,96.0,17889.0,99.0,21.0,94.0,437.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,802862713777.0,99.0,556158089691.0,1,2
79,22599.0,100.0,0.0,96.0,17913.0,99.0,21.0,94.0,438.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,803893159807.0,99.0,556872135058.0,1,3
80,22599.0,100.0,0.0,96.0,17937.0,99.0,21.0,94.0,438.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,804907697035.0,99.0,557588444922.0,1,4
81,22599.0,100.0,0.0,96.0,17961.0,99.0,21.0,94.0,439.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,805890537136.0,99.0,558238009564.0,1,5
82,22599.0,100.0,0.0,96.0,17985.0,99.0,21.0,94.0,439.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,806863031323.0,99.0,558907410660.0,1,6
83,22599.0,100.0,0.0,96.0,18009.0,99.0,21.0,94.0,440.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,807879605131.0,99.0,559633140573.0,1,7
84,22599.0,100.0,0.0,96.0,18033.0,99.0,21.0,94.0,441.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,808941637527.0,99.0,560366518229.0,1,8
85,22599.0,100.0,0.0,96.0,18057.0,99.0,21.0,94.0,441.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,72.0,28.0,200.0,0.0,100.0,0.0,99.0,810006808292.0,99.0,561103176799.0,1,9
86,22599.0,100.0,0.0,96.0,18081.0,99.0,21.0,94.0,442.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,810978764757.0,99.0,561792935089.0,1,10
87,22599.0,100.0,0.0,96.0,18105.0,99.0,21.0,94.0,443.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,812408523237.0,99.0,562706097857.0,1,11
88,22599.0,100.0,0.0,96.0,18129.0,99.0,21.0,94.0,443.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,813887298611.0,99.0,563624383071.0,1,12
89,22599.0,100.0,0.0,96.0,18153.0,99.0,21.0,94.0,444.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,815341270681.0,99.0,564559414369.0,1,13
90,22599.0,100.0,0.0,96.0,18177.0,99.0,21.0,94.0,445.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,816491453886.0,99.0,565351157608.0,1,14
91,22599.0,100.0,0.0,96.0,18201.0,99.0,21.0,94.0,445.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,817624372766.0,99.0,566128154383.0,1,15
92,22599.0,100.0,0.0,96.0,18225.0,99.0,21.0,94.0,446.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,818760831473.0,99.0,567011330757.0,1,16
93,22599.0,100.0,0.0,96.0,18249.0,99.0,21.0,94.0,446.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,819970858808.0,99.0,567973795498.0,1,17
94,22599.0,100.0,0.0,96.0,18273.0,99.0,21.0,93.0,447.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,821121571415.0,99.0,568795298597.0,1,18
95,22599.0,100.0,0.0,96.0,18297.0,99.0,21.0,93.0,448.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,822156001755.0,99.0,569514621742.0,1,19
96,22599.0,100.0,0.0,96.0,18321.0,99.0,21.0,93.0,448.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,823280089252.0,99.0,570315764966.0,1,20
97,22599.0,100.0,0.0,96.0,18345.0,99.0,21.0,93.0,449.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,824551036150.0,99.0,571163217518.0,1,21
98,22599.0,100.0,0.0,96.0,18369.0,99.0,21.0,93.0,450.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,825731859509.0,99.0,571940325990.0,1,22
99,22599.0,100.0,0.0,96.0,18393.0,99.0,21.0,93.0,450.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,826901078566.0,99.0,572740839149.0,1,23
100,22599.0,100.0,0.0,96.0,18417.0,99.0,21.0,93.0,451.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,828158371098.0,99.0,573527754068.0,1,24
101,22599.0,100.0,0.0,96.0,18441.0,99.0,21.0,93.0,452.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,829291523609.0,99.0,574259175787.0,1,25
102,22599.0,100.0,0.0,96.0,18465.0,99.0,21.0,93.0,452.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,830467658278.0,99.0,574993464290.0,1,26
103,22599.0,100.0,0.0,96.0,18489.0,99.0,21.0,93.0,453.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,831523265510.0,99.0,575678305422.0,1,27
104,22599.0,100.0,0.0,96.0,18513.0,99.0,21.0,93.0,453.0,100.0,6518.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,71.0,29.0,200.0,0.0,100.0,0.0,99.0,832746356514.0,99.0,576461589999.0,1,28
